source_id,jsd,jaccard,dom_eq,dom_A,dom_Ap,tci1,tci2,h1,h2,hn1,hn2
S205778772,0.06384586527936736,0.5,True,3312,3312,0.4434493754405945,0.33413813903081246,1.1108376594941114,1.3469062846132058,0.5708576318559174,0.6130034674225756
S20589029,0.0529287125178631,1.0,True,3312,3312,0.1522414704985406,0.2008170227729713,2.540331466317266,2.4034626577744707,0.6527360648050805,0.643037748980695
S206553565,0.21004012255014698,0.6666666666666666,True,1110,1110,0.1436465198007163,0.1718274427931669,2.641948142943752,2.2849205266158883,0.7623050968221515,0.7627252097214848
S208089930,0.055357332691411326,0.5,True,3312,3312,0.35228044256570856,0.27571816,1.5584129381278793,1.653999541046424,0.6075803928036224,0.718322873746973
S21763754,0.14196120868052375,0.5,True,3106,3106,0.12510584,0.18108826584228582,2.190888756534762,1.9141126671305888,0.8816784955369159,0.8312885690759305
S22127372,0.07274770827140495,1.0,False,3312,3320,0.3004249979821929,0.35843553906423997,1.5420868414242765,1.292702675254405,0.601215317151696,0.5390988880618655
S22454499,0.020239547772527428,1.0,True,1311,1311,0.13166826742629878,0.12687776524014518,2.5348772997229867,2.5726653480176784,0.6242858951939495,0.6309360449559525
S22496335,0.08801462893943965,0.6666666666666666,True,3320,3320,0.169016406676673,0.18573884037453664,2.0920259132252874,1.9555719728580663,0.7725210974205009,0.7624212802366768
S22785100,0.0921239131809467,1.0,True,3312,3312,0.36221777999999993,0.4859317399999999,1.156978940130596,1.0695203686027173,0.83458388966969,0.6645303682359412
S23604231,0.04351776842228569,1.0,True,3320,3320,0.4258004658351623,0.429671880079297,1.3827910207077596,1.3615641456726593,0.4880645587840075,0.4710688657792971
S2391900,0.11695340679869298,0.5,True,1211,1211,0.22277817388262758,0.3117129681509308,1.9032337321265123,1.7222462225946122,0.65847368143115,0.5958563004532662
S24688465,0.013113142696151398,1.0,False,3109,2207,0.08912899871903134,0.09230120419619507,2.939961909496931,2.9073381768047164,0.6617584275159814,0.6493454250310942
S2477993565,0.016976141278653635,1.0,True,2604,2604,0.3028677149712799,0.3139157712103068,1.6075467272745483,1.570161079212227,0.5797999228590685,0.5432384519128817
S2483979929,0.12088154680940602,1.0,True,2604,2604,0.2533797234108849,0.31929680000000005,1.6179140214998353,1.3325894457948182,0.6747225535048957,0.6848155072533818
S2491293328,0.15902861994613116,0.75,True,1311,1311,0.09457314368300519,0.1246467793976527,2.724229222670802,2.4510120455109385,0.8265667669327004,0.7712305002846953
S25059752,0.14521336828973685,0.3333333333333333,False,3312,2805,0.20933465483762095,0.178090996477769,2.049718235587404,2.1116958020117904,0.7091538415388293,0.7171810375264097
S25369639,0.11728649416511594,1.0,True,3312,3312,0.23020920585673657,0.26137058150259473,1.8929509544318357,1.7718501872223709,0.6827377386512099,0.6253853741510593
S25826151,0.0349460325134226,1.0,True,2604,2604,0.29010758844338297,0.30518824958330765,1.8404718427061169,1.7429972466957848,0.6367595578936026,0.6030356620853757
S26543813,0.18876909039321174,0.5,True,3312,3312,0.39429798342144917,0.2517473189513705,1.5947936126603968,2.086131277849879,0.5752002090566373,0.7084987301860999
S26762059,0.019422728112119654,1.0,True,3312,3312,0.5888177999999998,0.6171031244538595,1.050968502124448,1.0315491530353567,0.3982363286809181,0.37205271187932987
S2736783777,0.21748822714888322,0.3333333333333333,False,3312,2308,0.31824472000000004,0.1377009888207543,1.7675774343228705,2.16486829490354,0.6527122110230618,0.8712070914568303
S2736878070,0.08361729010652222,0.3333333333333333,True,2604,2604,0.2351867,0.3351949856451792,1.5984263642571834,1.3055083165609638,0.8214286589918739,0.6708985598306031
S2737010151,0.019853893146934566,1.0,True,3312,3312,0.489414828071466,0.4682560036712284,1.0279665118397332,1.1462780124582044,0.4464401836733299,0.49782221553762507
S2737156544,0.16725273288802214,0.3333333333333333,True,3320,3320,0.31074726,0.3090038876874987,1.4460865043881808,1.5744640353849941,0.5819480198628603,0.6138382540789031
S2737200839,0.08668604891647516,0.5,True,3312,3312,0.4208995,0.20313126,1.2957373223855175,1.9664040407565104,0.6231179364334435,0.7913392001765033
S2737246436,0.023133703147866908,1.0,True,3312,3312,0.4321463199999999,0.36298438000000005,1.1087069611696148,1.3554926424661053,0.5697626695188686,0.6965854220577247
S2737523697,0.06190280450296562,0.6666666666666666,True,1311,1311,0.13536830190603036,0.17772852251821114,2.587973093765413,2.3920902158805344,0.6968958854923119,0.6728146371352557
S2737719478,0.07103101883623406,1.0,True,3312,3312,0.2448,0.22060588897173544,1.6855899852384688,1.8033929474656574,0.8105974375585467,0.7832036057875759
S2737730066,0.1968229499679049,0.3333333333333333,True,3312,3312,0.15498414527921442,0.2980399642850338,2.2027022526110622,1.7999109165080975,0.7944569040992321,0.6820279712417244
S2738228134,0.0467161187550476,1.0,True,3312,3312,0.6076890417314559,0.5780683399999998,0.9674085279611334,1.0370370728866496,0.38931383118302165,0.35879020408138956
S2738306786,0.029966664930479888,1.0,True,3312,3312,0.34152858,0.26845048,1.3744410382138912,1.5914901330356206,0.6255350738339999,0.7243183739392929
S2738497388,0.07076851691021219,0.6666666666666666,True,3312,3312,0.23360050756248238,0.161803347712424,1.8658460211658043,2.2118632378070955,0.6128534308195187,0.6788820441613665
S2738560774,0.10133563247111102,0.75,True,3312,3312,0.14184217701698165,0.0967957,2.4731589009053465,2.6136595322907534,0.7136028163333086,0.8119789872284905
S2738571386,0.037757411231505604,0.75,True,1311,1311,0.11846966312646406,0.10141664,2.745592462028297,2.850872633675838,0.7393400242976661,0.7364310521832703
S2738819186,0.04581654894384557,0.5,True,3320,3320,0.33091728,0.26704330000000004,1.6073868012558146,1.7770901214478114,0.6980792180695191,0.7411041431237851
S2739021707,0.11460105738225512,1.0,False,3320,3312,0.2539528980400791,0.25929912997604443,1.6729673939750827,1.7498084990634664,0.6732516065011181,0.7297268228989084
S2739337238,0.09633586298828933,0.5,True,2604,2604,0.2632158105299478,0.37176874,1.5435184866631815,1.1624285062077993,0.8614540696850213,0.8385149206469789
S2739376119,0.0524359506784077,1.0,True,2604,2604,0.29774555999999996,0.2964991684726442,1.4538935387766718,1.519308170759614,0.8114334338654584,0.7306327878456593
S2764354353,0.2931089126100763,0.6,False,2716,2746,0.07883840594811233,0.1440317615341159,2.808138718047469,2.2785322009951785,0.8339447615622025,0.7484038129470898
S2764360065,0.11763109436957117,0.5,True,3312,3312,0.3696530264244488,0.23087086186366412,1.707016920693194,2.033020878255705,0.6025020756994302,0.7033769523597527
S2764362400,0.1290851103319751,0.5,False,3312,3320,0.32733398,0.25213214,1.5931911769183102,1.8222421897190482,0.5746222525320244,0.6572349426015791
S2764373787,0.022461382371733746,0.6666666666666666,True,1311,1311,0.12731528936800313,0.16160180000000002,2.7862883629319795,2.6102408114018756,0.7236835184434067,0.6983604967741112
S2764408298,0.03461883364388708,1.0,False,3312,3320,0.24482081853458112,0.19075381389540555,1.8078453176678146,1.9716949096723182,0.667581907060659,0.6959217927618218
S2764409345,0.06559664004463937,1.0,True,3320,3320,0.36727779419121176,0.3974174199999998,1.3683127650797782,1.3451359248939614,0.5706307446375428,0.524429818070641
S2764466915,0.1615143023781212,0.25,True,3312,3312,0.08416778000000001,0.08077701652015645,2.9614984439248495,2.8963193000959464,0.7974797286088747,0.796220123158211
S2764486912,0.042993437522755584,0.75,True,3312,3312,0.14598358759569474,0.11439408767359387,2.5454824985026985,2.7777629616893784,0.6900422012066317,0.7214692134025261
S2764488531,0.1436187317560087,0.5,True,3312,3312,0.4305277800000001,0.28125,0.9596565483921555,1.3208883431493221,0.8735170344358557,0.9528195311147832
S2764525015,0.055182867430582774,1.0,True,3312,3312,0.416329639908722,0.39802821536501737,1.2695865979017533,1.1863269384612372,0.6105420962573167,0.662101670919224
S2764538883,0.029849135864012805,1.0,True,2604,2604,0.21348436520670808,0.19000116786641505,1.9577798681750183,1.9808097283799457,0.7229481445278148,0.7505747246001371
S2764545783,0.1529521350486392,1.0,True,3312,3312,0.52237468,0.7696820587149221,1.0340130812738588,0.563189574524837,0.5770936886519391,0.31432208630518715
S2764567269,0.03188134249987373,0.6666666666666666,True,3312,3312,0.20166399999999998,0.14968627950074856,2.0207058716898607,2.241065260738744,0.7461847903954691,0.8275567638393861
S2764579910,0.08883840535955281,0.25,True,3312,3312,0.20215618,0.15972988000000005,1.9360726760454612,2.2574715820680273,0.8408256797702058,0.8554083144518647
S2764592690,0.1141099891186745,0.5,False,1311,1312,0.11462229331243957,0.13320494264132227,2.6457880145001944,2.426572365502136,0.7704711336852155,0.7447822178331465
S2764600129,0.07989743860781834,0.3333333333333333,False,3320,3306,0.2513042248477112,0.18225618000000002,1.74952597947052,1.9696669481121902,0.6460463616067535,0.7926522906927841
S2764699336,0.07510660079848444,0.6666666666666666,True,3312,3312,0.17193611619546675,0.19374753757003865,2.0031215187120424,1.9846430482049013,0.7396914273955287,0.7004919175495463
S2764722375,0.18705084035871852,0.25,True,3312,3312,0.16692667366546635,0.1991537,2.1508205935695326,2.085476083732298,0.7441328568526651,0.7215252079719559
S2764769492,0.03915256520808036,1.0,True,3312,3312,0.37809502522409455,0.3289838899321747,1.523559901763333,1.7216939609595574,0.5271155510017498,0.6209698348512075
S2764779358,0.14889062932049052,0.5,True,3312,3312,0.41459886387049727,0.22064225934170903,1.1876120309382818,1.9628499391930663,0.4108855643547796,0.6447152153888576
S2764799895,0.23072661107952036,0.5,True,3312,3312,0.749303723251613,0.36093018,0.5739427106740884,1.0579298675216466,0.35661065657765095,0.9629692644383361
S2764804910,0.06960925831871692,0.3333333333333333,True,3312,3312,0.30720636617112973,0.19192458,1.9181691325319263,2.1949109261185846,0.6300394139864706,0.7326792669341741
S2764848433,0.12960845348590813,1.0,True,3312,3312,0.3711017,0.33158243019813616,1.5236934678597953,1.7880148294237466,0.5271617616997673,0.5968540130265155
S2764866499,0.09674657074717011,0.5,True,3303,3303,0.4375,0.275,1.0735428464085233,1.487798380001651,0.7743974703476993,0.830356086044652
S2764876117,0.11508179565445514,0.5,True,3312,3312,0.30423172061356013,0.31013741999999994,1.6247241389339777,1.5219249008083544,0.6538370924608339,0.6124676357311842
S2764890657,0.08588045114443307,1.0,True,3312,3312,0.38184585701013957,0.3553972859032077,1.3500400019545262,1.4416285514480776,0.6937833191372861,0.6932767873260272
S2764914602,0.14592612706233327,0.5,False,3320,3312,0.40980327999999994,0.5337064659561264,1.0686028637513272,0.9255301731365826,0.5963986138227103,0.5750642295587648
S2764947195,0.14908360874925547,0.5,False,3320,3312,0.33588580086560266,0.41555517443401313,1.4397054077288212,1.1746051258444798,0.6004037891315699,0.6555596027353693
S2764963587,0.0453195046034452,1.0,True,3312,3312,0.25125310870639317,0.21903313443655592,1.8664322973450171,1.9409721302003111,0.6892162843160574,0.7354793351470241
S2765002437,0.04082834740833009,1.0,True,3312,3312,0.1397464454257906,0.11402462528913064,2.4495653265382953,2.605210365039705,0.713329776924884,0.7517048148230617
S2765008847,0.18045943639843726,0.3333333333333333,True,3312,3312,0.10904707616165521,0.10529851638150674,2.7595825081915053,2.6791042372450016,0.7431072990164314,0.7801730401749346
S2765022498,0.05572476500764941,1.0,False,3203,3312,0.37761767999999996,0.40595059605970596,1.250075234722767,1.068611163829133,0.54290077640401,0.5964032461843349
S2765035044,0.10410305723435866,0.5,True,3312,3312,0.4081735406263898,0.24822747999999997,1.151332956715286,1.6962848164494653,0.5536741156883902,0.772012489731904
S2765079493,0.29111365696420877,0.6,False,2002,3312,0.0819460999605469,0.1308125797994165,2.7205994913014777,2.463790660609127,0.8936046775650757,0.8092535729352204
S2893729,0.01825447338362789,0.3333333333333333,True,2604,2604,0.2385096456857664,0.22640878,1.7028915088115426,1.7008047705764406,0.7395563855567556,0.8179142026769741
S2898370247,0.03781411492868326,1.0,True,3106,3106,0.5674736190490735,0.3628746514409653,1.0508942079329817,1.5690492821640154,0.45639755556938244,0.5945491462259227
S2898412997,0.03764306772028525,0.5,True,3109,3109,0.3118254599999999,0.25391022950679903,1.896944093004437,2.114636013152401,0.5379325453998826,0.6101549778920355
S2898435970,0.01359662384189498,0.6666666666666666,True,2604,2604,0.20388350000000005,0.1636568170000318,2.0055448859206053,2.197556592323892,0.6587387437421137,0.7109435167855166
S2912271296,0.17636269749484296,0.6666666666666666,False,2604,2608,0.12826488082173348,0.18416848,2.2441044319413828,1.8437250617503131,0.8286790366840335,0.8866443344499583
S30572693,0.11001962383966471,0.4,True,3312,3312,0.15543193999999996,0.1293591711571703,2.3338647984177263,2.498190041329121,0.7550413278478459,0.7761063729233517
S30803906,0.03820148977737142,1.0,True,3312,3312,0.3334811342070717,0.3556280408355526,1.6650397385683988,1.7070559372853558,0.5654862438479759,0.5606974401416555
S30933843,0.0754806679824761,1.0,True,3320,3320,0.3421291007585573,0.3645793736673581,1.3969848968619338,1.3340263068025267,0.5825879523218863,0.481148284309856
S31156748,0.07025322674024581,0.6,True,1311,1311,0.10029471005504188,0.10122150319143279,2.8273208376131667,2.829205946280748,0.7717410298254643,0.7618556730451685
S31204768,0.13073133982989496,0.2,True,3312,3312,0.13638936650940825,0.14968778,2.191304115404439,2.163836785116275,0.8091814968985992,0.7804391497950919
S32869912,0.05072639797654382,1.0,True,3312,3312,0.22770991545538083,0.20273238000000002,2.104615888847215,2.168368994883626,0.6538356877850018,0.6736417037685546
S33125897,0.03784858328653698,1.0,True,3312,3312,0.4539601999999999,0.3620902515628151,1.2995343391557836,1.5643701717602587,0.4924236865082577,0.5642272722282853
S34091647,0.10503352139898717,0.25,True,3312,3312,0.24981946360908355,0.13872432472113858,1.8918944646620786,2.290390962124886,0.6677557370083246,0.8260839206886187
S35093870,0.07213156394268154,0.3333333333333333,True,2604,2604,0.19099443013227568,0.17816176,2.122344413990088,2.0988475421504784,0.7207975539676206,0.7569992351606212
S37268045,0.0161699047056867,1.0,True,2604,2604,0.42368870802150876,0.32639285999999995,1.3532263803194398,1.6272919412010651,0.48807324702174454,0.5630043736607548
S37308595,0.009807081327464466,1.0,True,3106,3106,0.7192779872097782,0.6475819999241649,0.5414739804190986,0.7002188727200634,0.33643670018943317,0.3907995937768027
S38600022,0.15237795732218423,1.0,True,3312,3312,0.1758121858047172,0.22617069359957317,2.1327765675630364,1.8277527207487052,0.7692365443368445,0.7125882292497129
S38696330,0.12023153839185484,1.0,True,3312,3312,0.22237359020032407,0.23341838398901835,2.210790119879021,2.1788252124615397,0.6565476368875798,0.6538689944774666
S38863834,0.07157376720382742,1.0,True,3312,3312,0.6227911715569759,0.6221232600000001,0.7847330791599791,0.7643553325596599,0.40327302858302366,0.3675772159202853
S39159251,0.17849214635085722,0.6666666666666666,True,3312,3312,0.1967697319124485,0.150390625,1.8871153645725713,2.146723324263479,0.8588632150020797,0.8639050181006303
S39250910,0.16315243384946995,0.3333333333333333,True,3312,3312,0.21994226,0.26157324,1.990761507237225,1.8447499799109421,0.7026514651336205,0.6511158024089622
S39330975,0.13576257356493573,1.0,True,3312,3312,0.2455607458792185,0.23137440098463014,1.6454910506927631,1.8360716454242434,0.6862230679375987,0.6780050254153115
S39427579,0.11351271300651064,0.5,True,3312,3312,0.19489805298288473,0.13055652433531165,2.257095885247743,2.449856650584467,0.7534371162513914,0.847592232345801
S40135354,0.029862519177026862,1.0,False,3203,3312,0.1432579490442616,0.1440425419269585,2.094010836344576,2.087933595444951,0.8732703467490647,0.8707359404434328
S402139,0.0288345737336854,1.0,True,2002,2002,0.43435113588366525,0.47590805999999997,1.1667384300995323,1.111333292659845,0.6511691162442685,0.5344383433650538
S40975480,0.06071486923379917,1.0,False,3312,3320,0.23544789722496598,0.2546295799999999,1.8826504564199478,1.8384095966041354,0.6090665155292545,0.594753913718255
S4138479,0.21112619405774574,1.0,False,3203,3312,0.1654917499950835,0.24880558862966998,2.1754555918463727,1.917187752770443,0.7261849168068407,0.7079587195208287
S41645954,0.13711045057649598,0.75,True,1311,1311,0.13964369693547796,0.1599958892221967,2.4642008429094338,2.374737975358536,0.8093883008962379,0.7682644322074778
S41683674,0.07706842708978395,0.5,True,3312,3312,0.3787242710669709,0.35252154,1.2943950616619841,1.1652487925434967,0.7224156388690103,0.8405493272021776
S41746314,0.05320654135458533,1.0,True,3312,3312,0.5484054256010661,0.49300874038498227,1.2495409523731797,1.3678632110062707,0.3985148325342708,0.43040907549904894
S4210167948,0.12642775629338088,0.5,True,3312,3312,0.2054044,0.32240392,2.111790378779442,1.7015399893760996,0.7616673767155318,0.684750064764512
S4210168251,0.047060377587953284,1.0,True,3312,3312,0.35313899426746354,0.2917214769219097,1.3165138404947079,1.6167772052269127,0.5490289152446268,0.5593665246728428
S4210168416,0.09139592684573083,0.5,True,3312,3312,0.3936455351705789,0.3216035485552801,1.3651726337912284,1.5003325950836601,0.5693212081768928,0.6037782526807037
S4210168911,0.0873873638056503,0.5,True,3312,3312,0.13350205868316845,0.17479637209158141,2.495857905835909,2.276949921927663,0.7572759233261852,0.7261853363849783
S4210169264,0.4827399861737341,0.0,False,2000,3320,0.3897693366745567,0.31809360000000003,1.3192454089591596,1.6548384458898464,0.5501680677736962,0.6901212345102259
S4210169680,0.05267808567729848,1.0,False,3312,3320,0.1631464576600675,0.19687594321988455,2.304096948246486,2.0732323258067535,0.6842573580046103,0.6612138894322236
S4210169681,0.194250548138946,0.3333333333333333,True,3312,3312,0.2347285820436742,0.22439446664938525,1.6680685428531508,1.689165879227848,0.8572176591313596,0.8680595453227337
S4210170263,0.22139141493473485,0.3333333333333333,False,3320,3312,0.2482613552463372,0.24550141074424128,1.6335806708954224,1.7236744829667514,0.7094550711136939,0.7485823165499007
S4210171126,0.06206737145204157,1.0,True,3320,3320,0.263866674026528,0.22575485677109722,1.5757212488339496,1.716796092846916,0.8097605378125602,0.8256044031225981
S4210171491,0.1262517886952115,0.6666666666666666,True,3106,3106,0.17689366696445616,0.14883238700150514,2.1867551710438526,2.1931956042737135,0.7182588454427763,0.809879965807523
S4210171603,0.07270603488360527,1.0,True,1311,1311,0.23955307164653578,0.22959857999999994,2.102492229733771,2.0096806504275024,0.582259769010962,0.5852324224745653
S4210171745,0.058992056156605355,1.0,True,3318,3318,0.34378963039625626,0.3951944419690098,1.5462783594556715,1.48691786723317,0.5859207157432611,0.5049919111090259
S4210172117,0.06769871376934614,1.0,True,3312,3312,0.19290273100015418,0.16042150805792665,2.3297180978984136,2.3483563613799556,0.7237676209500271,0.7489589199207184
S4210172608,0.05005586494544999,0.5,True,3320,3320,0.35579398158958797,0.43017767386243805,1.3329231148342304,1.2926402832706745,0.6066394525998725,0.5201967178046532
S4210173186,0.011596780939852096,1.0,True,3106,3106,0.644025668693482,0.6259936024605561,0.8942058772873427,0.9167662790169976,0.29849325494848056,0.34738399531117825
S4210173644,0.06262458059920853,1.0,True,3320,3320,0.26340048600235483,0.32670282729843136,1.8295931042480065,1.507622341325804,0.6107331821336178,0.5712730543620272
S4210173758,0.1394513560856782,0.6666666666666666,True,3312,3312,0.16396402000000004,0.22698839005210572,2.3076462188756066,1.8856817618808697,0.7837303592309095,0.6801159316400734
S4210174943,0.13281533268845966,0.3333333333333333,False,3320,3312,0.33204376,0.2812225,1.2238983543336936,1.3942360806213314,0.8828560431746916,0.8662875839135047
S4210175172,0.019887208700110424,1.0,True,2604,2604,0.38410118000000004,0.32467200000000007,1.4481304681914253,1.605142016982822,0.6039173122441835,0.6693962139178845
S4210175336,0.1533074561861428,0.5,False,3312,3320,0.39557778000000005,0.40275556000000007,0.990793622320771,1.1187619755591731,0.9018592205280613,0.8070161770371794
S4210177237,0.06656610607674833,1.0,True,3312,3312,0.26702355874255473,0.22996787795246587,1.926823979609031,2.0917653246509347,0.6233573329009442,0.6767184068851272
S4210177496,0.2162150406306288,0.6666666666666666,False,2207,2604,0.1685578198783975,0.24732972,1.8828957370523791,1.6096458803183973,0.8569427797567633,0.7325814106220463
S4210179093,0.1562129741160383,0.3333333333333333,True,3312,3312,0.24324485232927417,0.2691123000000001,1.874548818133547,1.903193943859577,0.7103100024003013,0.7027912344774678
S4210179255,0.2657282475275198,0.3333333333333333,True,3312,3312,0.24240868931377585,0.24335755605521342,1.7603650632323171,1.7204016825342046,0.7341292520994678,0.747160957381675
S4210179265,0.15734147603706528,0.5,False,3312,3308,0.308641975308642,0.46875,1.2730283365896256,0.9002560512685369,0.9182958340544894,0.8194483718728035
S4210180838,0.054771817737770234,0.5,True,3312,3312,0.24282679956710113,0.30624420636601973,2.0074806284219533,1.9732985124431852,0.6593745552826572,0.6293420993788796
S4210183302,0.044945986408677835,1.0,True,2604,2604,0.26389138,0.20828771999999995,1.7039552092784704,1.867829513705086,0.6643231392938028,0.7789454088732191
S4210184980,0.13701231823112003,1.0,True,3312,3312,0.20540824629665821,0.25616899735218107,1.9646300153287424,1.7277819974646553,0.6934281950387992,0.6736125188742892
S4210185189,0.04887356648380545,1.0,True,3320,3320,0.48466493216691736,0.5301507348454616,1.1279190677790325,1.0570679514863401,0.542414415202971,0.4810923573264707
S4210185488,0.08624531954285823,1.0,False,3312,3203,0.20719999999999994,0.17827205999999995,1.8363387688804795,1.9573598444438796,0.738997084271615,0.8162824568062218
S4210185507,0.02704205463316647,1.0,True,3308,3308,0.39660828437704165,0.43181623999999996,1.260561467975456,1.1038030596914454,0.7035327506981418,0.6858314018600836
S4210186268,0.05472227444054202,1.0,True,1311,1311,0.22844399326493434,0.20422342119954298,2.0362147083277145,2.063346538177536,0.6407112078730214,0.6332981586329937
S4210187339,0.023100522341882028,1.0,True,2604,2604,0.17850036000000002,0.2069758230948607,2.061635073179314,2.032087509714257,0.7132767843953509,0.6783274752731783
S4210188249,0.13219346086138467,0.6666666666666666,True,2308,2308,0.1863798921577695,0.2556180838270537,1.9241728847292845,1.691775096826691,0.8757288192461573,0.8135718474971043
S4210188545,0.05214629782252361,0.3333333333333333,True,2604,2604,0.20514417999999998,0.23552921348740538,2.1426338142064467,2.1228372125653827,0.7037668002238886,0.6594964602750104
S4210188924,0.032133031423548314,1.0,True,3320,3320,0.22444781819188345,0.18643706072348476,1.8813462772802434,1.9747872175167545,0.67855223610678,0.7699127515995675
S4210190117,0.14363631621959244,0.5,True,3312,3312,0.25958110000000006,0.3043254873183151,1.6436015506205988,1.7847768519911327,0.7138070838821542,0.6958331737814425
S4210190796,0.17424222773056353,0.25,True,3312,3312,0.1887331814763729,0.19898099964090363,2.0380802318867617,2.117875817753616,0.8201838214166477,0.7820666754595665
S4210192241,0.1944237569248879,0.5,True,3312,3312,0.4324183553611214,0.260693232279359,1.229504710594239,1.7265964915112786,0.5595717084526768,0.7200466638796619
S4210192296,0.268340116840676,0.5,True,3312,3312,0.21773868008659591,0.42019646509105363,1.8066434707528232,1.1785163405383912,0.8688118586365078,0.7322533733258545
S4210192569,0.07116566691331666,1.0,True,3312,3312,0.3452362592957783,0.2826080487836763,1.3316690969490945,1.5510124987581604,0.6843425415071626,0.7458793467717326
S4210193457,0.07099788589043822,1.0,True,3315,3315,0.25214944,0.24002624000000003,1.5730985109009306,1.715768387782821,0.8084127171363115,0.7155309938871934
S4210194695,0.06400449560841162,1.0,True,3312,3312,0.7121418599999999,0.5952574555385334,0.607326677546324,0.9531226559219176,0.43809359294782607,0.4898081529533277
S4210194812,0.006985682103458421,1.0,True,3106,3106,0.4569377368172174,0.41099600515809653,1.2294015476044693,1.3185327645119918,0.41038431853790697,0.40006008128384707
S4210196886,0.05122105126207979,1.0,True,2604,2604,0.23085971963532984,0.24067798318985817,1.8673497776835122,1.752356043363843,0.7514768322757014,0.7307892313907537
S4210197438,0.1060744462205618,1.0,True,3312,3312,0.16480000000000006,0.1749156513811197,2.1086300678696404,2.179061802040595,0.8220942303346279,0.7859304138986337
S4210197950,0.1410841202704958,1.0,True,3312,3312,0.15249920863328129,0.1683525522449999,2.333235152333726,2.2080761924831007,0.7924209565362621,0.7499140610848043
S4210198502,0.643907849379868,0.0,False,3320,1405,0.22446531469240835,0.24000000000000007,1.5498854375562603,1.6094379124341,0.9629979669189144,0.898244401703927
S4210199360,0.0747437310732324,1.0,False,1311,1103,0.18189382595775405,0.16695123230196124,2.144476421455475,2.267351403984435,0.6839356968228361,0.6959128980755466
S4210200560,0.10328796601270648,0.5,False,3312,2309,0.4669307,0.34161158890166443,1.1682371742497657,1.3637692546249292,0.5618033259574243,0.620678135813627
S4210200925,0.3310982568173301,0.3333333333333333,False,2608,2604,0.22402835282575276,0.24036867999999997,1.8934178535139137,1.84286094620049,0.7381891763304753,0.8003443398498781
S4210201644,0.06883982826367982,0.3333333333333333,False,3305,3312,0.29685702531559266,0.28196560248038377,1.4328263521354565,1.5520348087757638,0.7363270872661078,0.6740401531730829
S4210201713,0.10781627189857715,1.0,True,3312,3312,0.33881394382309604,0.4289311600000001,1.5596028909431283,1.280473389992691,0.6504049232821808,0.5827685541115959
S4210202564,0.07294252231158523,1.0,True,3304,3304,0.2613124698808515,0.21455711927828447,1.8398334901784317,2.042922244068253,0.6635796630854642,0.7068025898354506
S4210202763,0.10540259516736203,1.0,True,3312,3312,0.4082551,0.49484914,1.2444227801839414,0.9746551423769063,0.6945255775431046,0.7030650702420447
S4210204547,0.15986495623123825,0.6,True,3312,3312,0.11035931489059712,0.11906130153621086,2.7478798582171766,2.7639012326327292,0.8246432203744589,0.8048664913552344
S4210205114,0.07359986592576949,0.5,True,3312,3312,0.4500179019194371,0.26572155315316837,1.3469891940909764,1.913756668674278,0.47542808483406945,0.6388276701388573
S4210205999,0.18970043878035092,0.5,True,3312,3312,0.3337455,0.4264796298092418,1.123261904714648,0.9678362728807162,0.810262189775657,0.6981462956387334
S4210207055,0.11651913503458483,1.0,True,1202,1202,0.21448828,0.19620840971985992,1.9043613204939573,1.9918106715578738,0.7941803556214306,0.8306495676241141
S4210209003,0.06140976486739021,1.0,True,3312,3312,0.21915486928609082,0.2841361741648871,1.7620117564311424,1.5751870249794115,0.8019261092406391,0.6339018912898794
S4210209665,0.17167519748074006,0.2,True,3312,3312,0.13781889240029108,0.1475798260272178,2.4434671902825635,2.3597413068088025,0.7792925204164295,0.7750776534178958
S4210209940,0.0957159354462585,0.5,True,3312,3312,0.3261957886367139,0.2552687773001691,1.69782689460431,1.8555250002507906,0.6433459688622346,0.703101436800277
S4210210030,0.052392144781373585,1.0,True,2202,2202,0.5856573936162576,0.7607124399048946,1.0734447908842528,0.6047068484853113,0.4067531155303654,0.29080252383378413
S4210210325,0.2031960378830922,0.5,False,1312,1311,0.1584918867924396,0.15890209448170892,2.0844744865234657,2.2501979488143977,0.7898557045849989,0.7785150621774223
S4210210660,0.16896312168336003,0.5,True,3312,3312,0.23269581236722067,0.286634281563766,2.0365662380867997,1.8218820392285353,0.7520415379515092,0.7102994193349705
S4210211099,0.04824431340377039,1.0,True,3312,3312,0.3790755111070234,0.3859347391928142,1.5298827390814655,1.469012492500175,0.5399814815537979,0.5566428876004519
S4210211929,0.11931561418230854,0.5,True,3304,3304,0.1458202244968984,0.11799084487389963,2.5502552965053082,2.7333013132713826,0.7062623294689611,0.7409570703708229
S4210212767,0.037254831512828025,1.0,True,3312,3312,0.44112492000000003,0.44977325130959384,0.9835339711764847,0.9791416376160121,0.7094697913810716,0.6083749053327361
S4210214887,0.12981244291449573,1.0,True,3312,3312,0.741620546693133,0.46467716000000003,0.6408117825523325,1.0560841838113342,0.3081653269438223,0.5894118055178063
S4210215881,0.21975872911104888,0.3333333333333333,True,3312,3312,0.25132799999999994,0.23480234718254,1.547807209661862,1.6079765079278545,0.7954155593531801,0.8263364619936248
S4210218169,0.1791489243173644,0.6666666666666666,True,3312,3312,0.1680619407075221,0.22039132606129905,2.097263944005184,1.993629828270344,0.79470192650606,0.7361864368167591
