source_id,jsd,jaccard,dom_eq,dom_A,dom_Ap,nucleo_A,nucleo_Ap,tci1,tci2,h1,h2,hn1,hn2
S4210179093,0.07555134172576519,0.6666666666666666,True,3312,3312,1204|3312|3320,3312|3320,0.1876235018958182,0.18169877999999998,2.3379680612351783,2.4289421199241676,0.7679260406382228,0.7642860220710099
S4210179255,0.02359996697546078,1.0,True,3312,3312,3312|3320,3312|3320,0.22528062135193294,0.22236207408133324,2.1760920623099618,2.1825881835711507,0.6760410095655255,0.6867687899837092
S4210179265,0.0385705235834603,1.0,True,3312,3312,3312|3320,3312|3320,0.203125,0.263544536271809,1.890362775338868,1.6383642137886274,0.7883425088589434,0.7456516874460233
S4210180838,0.03470477192707748,0.5,True,3312,3312,2002|3312,2002|3304|3312|3320,0.21647216652628684,0.1656648527205343,2.2935592747068836,2.5877277780219234,0.7216867294081598,0.78515044379582
S4210183302,0.013035008625910862,1.0,True,2604,2604,2604|2610,2604|2610,0.2578729420096726,0.23468596045453627,1.7666187756492093,1.835768575570682,0.688753861946649,0.7157133805509105
S4210184980,0.025776364123747557,1.0,True,3312,3312,3312|3320,3312|3320,0.16781450000000003,0.193219684130977,2.226310698558433,2.0877036277070062,0.731251204120927,0.7222958852969826
S4210185189,0.026137607336851155,1.0,True,3312,3312,1211|3312|3320,1211|3312|3320,0.1495230765229371,0.14679678468030605,2.375072551261103,2.438350897227541,0.7473355323880938,0.7672465689357378
S4210185488,0.06476425246705893,0.6666666666666666,True,3312,3312,3203|3312,3203|3312|3320,0.17243982903402047,0.16037054536703144,2.1410664518663043,2.108814062950336,0.7557025157876079,0.7787204469444555
S4210185507,0.00778850642649586,1.0,True,3308,3308,3308|3312,3308|3312,0.20036725231833838,0.2040780097553227,2.1502817338686038,2.123186373458756,0.6956493695298146,0.6973791183639274
S4210186268,0.018440357389485424,1.0,True,1311,1311,1105|1311,1105|1311,0.1994757417242806,0.1935638778085683,2.199784186753199,2.202746842454415,0.6601588167940918,0.6541589909738531
S4210187339,0.011619034658588748,1.0,True,2604,2604,2604|2610,2604|2610,0.21552823999999993,0.19657129214932625,1.992928045060721,2.086660268557409,0.6652557248369889,0.6565843059772695
S4210188249,0.07825443887396183,1.0,True,3320,3320,3312|3320,3312|3320,0.1483315710101405,0.150983479147289,2.4322739966634894,2.4232627127217787,0.7989016492459324,0.7839629346044676
S4210188545,0.05210851528794322,1.0,True,2604,2604,1703|2206|2604,1703|2206|2604,0.1843035540494776,0.16165683080140622,2.356788546670096,2.499471237907268,0.7072760808868177,0.7348797959751996
S4210188924,0.05382756188909384,1.0,True,3320,3320,3312|3320,3312|3320,0.1907416956920554,0.19243211449857853,2.1269996196694314,2.079804568828375,0.6881172458044101,0.6942558209185349
S4210190117,0.05799908373090219,0.6666666666666666,True,3312,3312,3203|3312,2002|3203|3312,0.22422996779998294,0.15691335820232702,2.1222412935054806,2.4392524241925795,0.7084215476264029,0.7675302415898728
S4210190796,0.0940297044888205,0.4444444444444444,True,3312,3312,1405|2308|3304|3312|3320|3600,2308|3203|3304|3312|3315|3316|3320,0.07800000000000001,0.07640000000000001,3.068944353076601,3.170108460667189,0.8631909731479153,0.8653077979501823
S4210192241,0.05676486750242088,1.0,True,3312,3312,3312|3320,3312|3320,0.2605496951674087,0.2436445548048729,1.8098040123874157,1.9049298499670742,0.6683051930317995,0.7034322514374897
S4210192296,0.1546631185143975,1.0,True,3312,3312,3312,3312,0.35049916632827394,0.3951950220412142,1.5151802762671638,1.3324666788873865,0.6895882614348304,0.6407810232602065
S4210192569,0.011642819452227851,1.0,True,3312,3312,3312,3312,0.3529344589112456,0.37987018601554007,1.6691757785620958,1.5805760246114828,0.5571845632860466,0.5368004009575156
S4210193457,0.020880257008448852,1.0,True,3320,3320,3312|3320,3312|3320,0.2710983476194927,0.24744623827788212,1.8210197262281427,1.8939163156623315,0.6724468126502844,0.699365290529505
S4210194695,0.041747457896047606,1.0,True,3312,3312,3312|3316,3312|3316,0.20568670237101871,0.19167128717739013,2.1764700850690244,2.258009387819446,0.7148806190755175,0.7305009303143646
S4210194812,0.013794702593222699,1.0,True,3106,3106,3106,3106,0.410244585814927,0.34339963118242717,1.4508281601637778,1.582726169043087,0.45651465884859965,0.45667823903272975
S4210196886,0.03314675540016776,1.0,True,2604,2604,2604|2608,2604|2608,0.16375735639226263,0.1906567550757601,2.18142173507145,2.004024964609839,0.7867815798187449,0.759371515776052
S4210197438,0.017242554310486137,1.0,True,3312,3312,2308|3304|3312,2308|3304|3312,0.1557850849283853,0.17189865551457637,2.4306317092845187,2.3192342882118995,0.755118197013407,0.7297655773055237
S4210197950,0.023395226087962892,1.0,True,3312,3312,3312|3320,3312|3320,0.17286048629857986,0.16232088853124665,2.4594542805262467,2.4780030778026205,0.6974483361408301,0.7150005503306858
S4210198502,0.10053729066866052,0.6,True,3312,3312,2002|3312|3318|3320,2002|3304|3312|3318,0.10720000000000003,0.12469752825867642,2.4324441210724332,2.3018053694013623,0.9217094656397833,0.926314624172196
S4210199360,0.02494700700458238,1.0,True,1311,1311,1102|1103|1311,1102|1103|1311,0.1343468733754753,0.1334963279306229,2.5144348077582905,2.5450064767518135,0.746722276482726,0.7411228770531727
S4210200560,0.0272427817433107,0.5,True,3312,3312,3312,2309|3312,0.2826252545762985,0.21097146014519969,1.9304944537583426,2.1642374001173614,0.712872476652245,0.7805836411139352
S4210200925,0.06602557692860689,0.6666666666666666,True,2604,2604,2604|2608|2610,2604|2610,0.19299301507424976,0.2240994708243509,2.1729083278637793,2.003964101043697,0.802388495966352,0.7812879795127681
S4210201644,0.017063253542245742,1.0,True,3312,3312,3312,3312,0.3669903055888024,0.365693803136016,1.8209644487395718,1.869231025118947,0.6078528661639273,0.6047251221309138
S4210201713,0.014630524697039978,0.5,True,3312,3312,3312|3320|3322,1211|3312|3320,0.19698410385395113,0.18492659526931385,2.358500822976087,2.3880601177462104,0.653158249518054,0.6716811058846934
S4210202564,0.022121353542595423,1.0,True,3312,3312,3304|3312,3304|3312,0.20025102890833454,0.1892558495170291,2.2922265354365745,2.340442716156168,0.6807321516048033,0.6950511135119273
S4210202763,0.04626243092728855,1.0,True,3312,3312,3312,3312,0.46308242888339884,0.5734548552364989,1.1284279742491576,0.8262988290684723,0.629787643726152,0.5960486114947211
S4210204547,0.04069849977640015,0.7142857142857143,True,3312,3312,1710|3203|3207|3312|3317|3320,1710|2743|3203|3312|3317|3320,0.08738391248293763,0.09587903366640649,3.2129480685999052,3.1614550368505094,0.817164434215686,0.8081381506355708
S4210205114,0.034060340857481775,1.0,True,3312,3312,3312,3312,0.2974080000000001,0.31435479999999993,2.0066867103605435,1.9743130801427298,0.6399905635819827,0.6296656744294699
S4210205999,0.02724705225651631,0.5,True,3312,3312,3312,2002|3312,0.4088229344732933,0.3564463757106784,1.1378981836901876,1.2221551203602603,0.6350730682508569,0.7593676717307368
S4210207055,0.036036323000755384,1.0,True,3312,3312,1202|3312|3320,1202|3312|3320,0.1476943963336907,0.1409270031900919,2.2272529306904714,2.324312966749075,0.7861225612829383,0.7893907746755476
S4210209003,0.0382306652478948,1.0,True,3312,3312,3312|3320,3312|3320,0.2290157971582314,0.268793448622341,1.896575488918228,1.817902091511424,0.6694079331854921,0.597105828154376
S4210209665,0.0693407227231484,0.6666666666666666,True,3312,3312,2003|3312,2003|3312|3320,0.2172191047267945,0.19043198146237633,2.3504947193503076,2.464476068499909,0.7053872930586488,0.7318858196399717
S4210209940,0.03233914346230683,0.6666666666666666,True,3312,3312,3312|3320,1202|3312|3320,0.1690381484978732,0.1489753618093031,2.2697664252824734,2.3706604362529866,0.7455246173123026,0.7786641369034139
S4210210030,0.043274968892907315,1.0,True,2202,2202,2202,2202,0.6185103417465473,0.7897575534538922,1.0738318562120184,0.5850948944377531,0.3715203254662425,0.24400352303749312
S4210210325,0.044584905683642484,0.6666666666666666,True,1311,1311,1311|1312,1311|1312|2737,0.19037831985786594,0.1344199225547686,2.226304857525118,2.43677589277181,0.7857879330533549,0.8430666007287185
S4210210660,0.05968723839249755,0.6,True,3312,3312,3304|3312|3322|3600,3304|3306|3312|3322,0.11250224000000002,0.13428937887687406,2.625330138444614,2.5363775081632745,0.8623126260838908,0.8205573189095425
S4210211099,0.03322874348698282,1.0,True,3312,3312,3312|3317,3312|3317,0.22757732647471102,0.18944481782097455,2.115525418151317,2.291754257492921,0.6282564778871285,0.6673741400374614
S4210211929,0.020514070311458993,1.0,True,3312,3312,1203|3304|3312|3320,1203|3304|3312|3320,0.08928573340432656,0.0932892336867732,2.970557045362411,2.9221322557646543,0.7947618031383749,0.781805925668392
S4210212767,0.029721476642160363,1.0,True,3312,3312,3312,3312,0.4561927674902144,0.5043115672703383,1.1565180947582432,1.066521190864614,0.5561676400020232,0.5480834720875376
S4210214887,0.013202560921879734,1.0,True,3312,3312,3312,3312,0.4980282287873559,0.47545311586864264,1.240944322229564,1.233298982219815,0.49939273265473977,0.5143256238962185
S4210215881,0.028836535869734482,0.3333333333333333,True,3312,3312,3207|3312,3312|3320,0.21815925967034147,0.19842638151034064,1.7843953602479994,1.8909830462245254,0.695684441120494,0.7372399149806146
S4210218169,0.03688960966861238,0.6666666666666666,True,3312,3312,3312|3320,3308|3312|3320,0.18554455039837736,0.1425036546450932,2.286302609120821,2.453398715503366,0.7194033616700909,0.7621911651729598
S4210219323,0.04812214717634815,0.3333333333333333,True,3312,3312,3312|3322,3312|3600,0.2090269550145652,0.20573273184494711,2.34265811855117,2.354993653984521,0.6887745272243858,0.7145358674379935
S4210220353,0.028929303277241584,1.0,True,3312,3312,3312,3312,0.3693271560893494,0.38769204453198597,1.4061715643902777,1.4670715685399354,0.6106925510239607,0.6118163646187293
S4210221072,0.049766956622758506,1.0,True,3312,3312,3312,3312,0.31302696244486633,0.43717892821953996,2.0035835105546433,1.553365628911306,0.6149552314282692,0.5185261856088591
S4210221332,0.04139211922096349,1.0,True,2604,2604,2604|2613,2604|2613,0.1780910486009662,0.22315932734268984,2.2089148771343887,2.1093675422553146,0.7501988979101629,0.7163903063300937
S4210222233,0.047508039010522515,1.0,True,3312,3312,3312|3320,3312|3320,0.26704634014282086,0.22871217812990915,1.7957667604958738,1.9329626992940734,0.6631216658262001,0.6971689251237261
S4210222309,0.051313367019010334,1.0,True,3312,3312,3312,3312,0.32909083467772415,0.34111011039975564,1.7047122557134844,1.650944679184344,0.6459549918008072,0.6436558579145752
S4210222994,0.01076887279385183,1.0,True,2604,2604,2604,2604,0.45083457999999993,0.38612435999999994,1.2453259714502298,1.4314617444842748,0.5011560380171524,0.5580857728516538
S4210223199,0.09808150756502995,0.3333333333333333,True,3312,3312,2202|3312,3312|3320,0.194992964719204,0.2361266798829796,2.441460000417435,2.264606128309948,0.6618432591215888,0.6534272061759036
S4210224819,0.045027981514918755,1.0,True,3312,3312,3311|3312|3320,3311|3312|3320,0.17755531928830448,0.17358390661929143,2.110478415615515,2.2405631959163363,0.8228148479719694,0.8081123528867064
S4210225206,0.02135510747862745,1.0,True,3320,3320,3312|3320,3312|3320,0.16229368,0.16878796843585564,2.164133226319751,2.11746089652743,0.7805460683586344,0.7819134577584999
S4210225662,0.018194546355093516,1.0,True,3106,3106,2208|3106|3108,2208|3106|3108,0.14501632766827957,0.13831992649660432,2.4009397107315973,2.439612526968975,0.7059101373170719,0.697728371548486
S4210225667,0.028463931569978583,1.0,True,3320,3320,3312|3320,3312|3320,0.18145140000000007,0.22001778,1.9714675166999334,1.8242303338954413,0.8221658131045935,0.7922531677313167
S4210226373,0.023297326205135777,1.0,True,3312,3312,3312,3312,0.8036200856228184,0.7422326273446551,0.5996844226343258,0.7654313369366892,0.22144509078533578,0.2599582950614857
S4210228527,0.03885374381974313,1.0,True,3312,3312,3306|3312,3306|3312,0.20008680555555552,0.19926819442796936,2.129560053802592,2.117435261191785,0.710864609832502,0.695490115282291
S4210228947,0.04859867152483319,0.6666666666666666,True,3312,3312,1410|3312|3600,1410|3312,0.14891576535777085,0.17255682037765957,2.4251094677325744,2.3843349034860095,0.7845603883886397,0.760433519976835
S4210229399,0.0774005558151892,0.6666666666666666,True,3312,3312,3312|3320,2002|3312|3320,0.17888019462117433,0.1489377589389141,2.3325204594013065,2.529957800464769,0.7439083917142881,0.7859755821951784
S4210229511,0.02042782913034391,1.0,False,3312,3320,3312|3320,3312|3320,0.18752196508459332,0.17926877260224916,2.2130960201457315,2.26180932572734,0.6963683242279861,0.7116963545830526
S4210229695,0.03362301466233791,0.5,True,3106,3106,3106,1705|3106,0.35562500000000014,0.299690988805329,1.3485725850269008,1.659110324675224,0.6137618334225206,0.6468394082903851
S4210229905,0.04385802883623338,1.0,True,3312,3312,3312,3312,0.4571132280744826,0.39672571441673804,1.4197257889220887,1.6511416465706963,0.5120578387750172,0.5712558054374723
S4210230173,0.04216849649681519,1.0,True,3312,3312,3304|3312,3304|3312,0.29844223856786406,0.26444781691890573,1.776101890929125,1.9069561622654292,0.5833761869914895,0.6169297869699538
S4210233660,0.03524128736508102,1.0,True,2202,2202,2202,2202,0.47951393065819514,0.5157614866894524,1.4780473565296721,1.420239375802606,0.422721052520693,0.40618798925375105
S4210233858,0.05647450488113587,0.75,True,3312,3312,3312|3314|3317|3320,3312|3317|3320,0.1132046247960904,0.12167713671743324,2.784578819965697,2.7092489001851052,0.7896466627639537,0.7889513672754933
S4210235043,0.009965577949182135,1.0,True,3109,3109,1705|2206|3107|3109,1705|2206|3107|3109,0.15046534775884202,0.1336942720038997,2.814567677414323,2.900375450091766,0.6819665692527654,0.6948026770319942
S4210235286,0.003020189641383432,0.6666666666666666,True,3109,3109,2206|2505|3104|3107|3109,1312|2505|3104|3107|3109,0.08115841200919098,0.07906547010055141,3.115635388075946,3.1426643089196653,0.6694589454270901,0.6698851562093909
S4210235510,0.058717052493898164,1.0,False,3312,3320,2202|3312|3320,2202|3312|3320,0.13800692,0.14336046065852714,2.525359307793613,2.462688833365179,0.7578644408175392,0.731355056907807
S4210236488,0.004114506699989243,1.0,True,2604,2604,2604|2608,2604|2608,0.1650660600538077,0.1625930395534709,2.2446433015661436,2.2488303046178406,0.647667151946821,0.6431647193906402
S4210238233,0.05836107256574319,1.0,True,3320,3320,3308|3320,3308|3320,0.23548722113883339,0.2304663690794745,1.7232654675983914,1.8027718206324965,0.7186575190113792,0.7254887505678734
S4210238307,0.0027726049704765356,1.0,True,3106,3106,3106,3106,0.4101429804194308,0.38705916787846584,1.2176435076077974,1.3372960779065732,0.28660583059060674,0.2986811431255754
S4210238526,0.01643004744841991,1.0,True,3312,3312,3312|3320,3312|3320,0.2287078940092879,0.21814634256129242,2.064033330649,2.1967766087157505,0.641228007213827,0.6458833058498334
S4210240122,0.04577772287993016,1.0,True,3312,3312,3312,3312,0.37807754,0.3548067200000002,1.4984223869217608,1.640007833276686,0.6030095283658236,0.6214369861816449
S4210240526,0.015993779038358424,1.0,True,3312,3312,3312|3600,3312|3600,0.1745703358001062,0.19836259289930164,2.4104052732486703,2.2849631319525963,0.667532558635088,0.6426833863898476
S4210241156,0.03280156832715186,1.0,True,3312,3312,3312,3312,0.32188238007673536,0.30613470000000004,1.5067091173199092,1.468000760882569,0.7742953178240916,0.8193068244338783
S42865813,0.03555228252741803,1.0,True,3312,3312,3312|3320,3312|3320,0.18645467319190218,0.2000818935016984,2.444182000356887,2.3123216121635544,0.7186239803473041,0.6939314814269832
S4306502127,0.06927966965141877,0.6666666666666666,True,1103,1103,1103|1110,1103|1110|1311,0.24864798924978032,0.15919390345983112,2.1697270156485695,2.6081691309540904,0.724272671093706,0.7827158036038298
S4306508438,0.06418316010551167,0.5,True,3312,3312,2002|3312|3316,2002|3207|3312,0.15,0.1405960359617739,2.3654816347926317,2.456702146618598,0.8349112288896858,0.8343532211063451
S4306510746,0.028840217836324882,1.0,True,3312,3312,3312,3312,0.3234797690882297,0.36736979162791417,1.7143619138614619,1.4886449147598828,0.5931285168345635,0.5990747841118645
S43226970,0.04099603562724177,1.0,True,3312,3312,3312|3320,3312|3320,0.22897515448492706,0.2722375940728671,1.9484817240750127,1.75882915313704,0.784126729364762,0.7638497958179858
S43270013,0.05899363513868565,1.0,False,3320,3312,3312|3320,3312|3320,0.34245352000000007,0.2853850626096414,1.2445371257392415,1.5104055460762733,0.773274393578199,0.776194906434675
S4387284770,0.03083018950286865,0.5,True,3312,3312,1211|3312|3320,3304|3312|3320,0.14602102446230086,0.14439717203775967,2.2663634643255373,2.2831032087752643,0.7841079467144986,0.8058352589525158
S4393917777,0.06376798085362316,1.0,False,3320,3312,3312|3320,3312|3320,0.16726044912993013,0.17759999999999998,2.1991343688909613,2.0737143669524296,0.8120729696945375,0.8345240522936137
S4394735535,0.0417957177269804,1.0,True,1311,1311,1110|1311|1312,1110|1311|1312,0.12556069700415678,0.15539849691598567,2.547514207733187,2.4047136710531625,0.7418531450571124,0.7216584887602607
S44090634,0.010003897277190147,1.0,True,3312,3312,3312,3312,0.27449015122623605,0.270564388220274,2.115323130172915,2.1186669386678507,0.6103532379556368,0.622917961212961
S44404461,0.051865251805026075,0.3333333333333333,True,3312,3312,3306|3312,3207|3312,0.21878858345910296,0.2177077681844155,2.3772009097093116,2.405217362878716,0.6859151927268713,0.6878913660549719
S44433209,0.024553609140680117,1.0,True,3312,3312,1100|3312|3320,1100|3312|3320,0.126771020126335,0.11517570449100643,2.7525128831833583,2.8264282901925166,0.7318177173553014,0.7514697977380353
S44487342,0.03647207235164533,0.3333333333333333,True,3312,3312,1211|3312,3312|3320,0.21213526,0.19451581718823396,1.9856904618621773,2.082620454318281,0.7161864455172696,0.7350736430376484
S44811899,0.028279778695292284,0.6,True,2604,2604,1702|2206|2604|2610,1702|1703|2604|2610,0.12328214221182957,0.12695679264947834,2.60384990632836,2.61719710846618,0.7732762542395389,0.7551634578826185
S45468527,0.006246501055669331,1.0,False,3106,3103,3103|3106,3103|3106,0.229488474061093,0.21564197944769062,1.781723687742031,1.8583858473064638,0.5535235854632525,0.541174365728334
S45884062,0.05304775230346234,1.0,True,3312,3312,3312,3312,0.4215295413796271,0.5109250447905841,1.5892999236661016,1.2600708518176804,0.5397632400981278,0.49126539210300024
S46238352,0.04726364417928407,0.75,True,1311,1311,1311|3203|3205,1311|2805|3203|3205,0.13205792419774037,0.11647652005458159,2.722618726882727,2.7872886297519965,0.759761221760339,0.7904151065368985
S46285813,0.01392897524326429,1.0,True,3312,3312,3312|3317,3312|3317,0.20427582611950396,0.19115462557142657,2.110579787374787,2.1357732250871884,0.7168020129839079,0.7253582907300792
S46460922,0.02375445118095877,0.6666666666666666,False,3312,3308,3308|3312|3600,3308|3312,0.16141696000000003,0.18039005018606225,2.006421286288578,1.9001327206428644,0.8713776930083541,0.8647876690631546
S46482365,0.07360655150536166,0.5,True,3312,3312,3304|3312,3312,0.2074913801583067,0.2739285600000001,2.162420649726482,2.0382640101729077,0.7218337462316322,0.6594099048877187
S4671545,0.0254965268081317,1.0,True,3312,3312,2309|3312,2309|3312,0.2191553588802224,0.2413849043063263,2.1921119569226044,2.1714073134754455,0.6445118324333549,0.6384243752458392
S4723672,0.05538143913528025,1.0,True,3318,3318,3312|3318,3312|3318,0.2769769981216714,0.25796260921783454,1.8094082754527758,1.8831897112136715,0.6526060864847928,0.6646833409719765
S4789869,0.008859533390893026,1.0,True,3312,3312,3312|3318|3320,3312|3318|3320,0.15239443116182053,0.14763541256883175,2.907579604989417,2.9148971192307678,0.6635239461993376,0.6751372655993888
S48492747,0.03582409570766549,1.0,True,3312,3312,3312|3320,3312|3320,0.19682376029194884,0.1808542600044718,2.3497307313374742,2.4748173359827934,0.6978094144306034,0.7206833306630913
S48499399,0.07083060833047952,1.0,True,3312,3312,3312|3320,3312|3320,0.1909994583109379,0.16066733181338116,2.25061783092766,2.3440143335997363,0.7081748614312343,0.7583248593215023
S48783313,0.04195345874676111,1.0,True,3312,3312,3312|3315,3312|3315,0.20576414077051267,0.20848905780130397,1.9445492891496206,2.018548301644458,0.6863405797622267,0.65303156850899
S4954800,0.007659686698641326,1.0,True,1311,1311,1311|1312,1311|1312,0.16231600517580483,0.16339607071319928,2.556438976160469,2.574652811817159,0.688404299214055,0.6763543704586493
S50623261,0.032925570929660954,1.0,False,3204,3312,3204|3312,3204|3312,0.2373249686668991,0.19850413461539712,1.9331096352510082,2.045123320226553,0.6452878490899526,0.6945714734443299
S51267760,0.014572353473449455,1.0,True,3312,3312,3312,3312,0.5971839999999997,0.6530195429540137,0.9598695751163266,0.8454704156442324,0.37422554652941936,0.3402423248842622
S51499565,0.02333938112387797,1.0,True,3312,3312,3312|3320,3312|3320,0.14789539228691453,0.1444034796791865,2.7153708504252014,2.72253033306305,0.6941091212033967,0.7110956736662878
S51698217,0.048790427357424566,1.0,True,3312,3312,3312|3320,3312|3320,0.20867499282407578,0.20277352763380221,2.240596130768723,2.2459312403447242,0.6724065476554183,0.6814449050894785
S51811661,0.027122514816794438,1.0,True,2604,2604,2604|2608,2604|2608,0.22771749789045617,0.18193319354213788,1.9499257139486803,2.1805956643558666,0.6218878363871749,0.6692851604943724
S51920167,0.006730959771083964,0.3333333333333333,True,2604,2604,1703|2604,2604|2608,0.23466466474751443,0.21986523701117103,1.9905207032119456,2.028636056876307,0.6109458943229206,0.6302312258222545
S52621960,0.007996589579633204,1.0,True,2604,2604,2604|2608,2604|2608,0.23335315829812805,0.24676567439746375,1.8944335516419613,1.864307733246314,0.6995562899354315,0.7064294179308741
S53566929,0.01992238379972551,1.0,True,3312,3312,3312,3312,0.6591119353034748,0.6610933910099743,0.8591783069710307,0.9467376109108141,0.34575878616781497,0.3341568374640654
S5416984,0.03126221944866577,1.0,True,3312,3312,3312,3312,0.6018754811198787,0.5255465906552,0.9620667305809107,1.1995157209758678,0.46265630040444616,0.5209430585760201
S54847137,0.024999696086729174,1.0,True,3312,3312,3312,3312,0.43771596102894617,0.4046930494072697,1.3931267351741556,1.5000481925117515,0.5024642580413966,0.518981057856586
S55069968,0.034796493062140096,1.0,True,3312,3312,3312|3318,3312|3318,0.2291307187640737,0.24651159477744713,2.213419637509297,2.1289458923720384,0.6793597463055598,0.6459500208677021
S56771637,0.02626085255741448,1.0,True,3312,3312,3312,3312,0.49937500000000007,0.5456654919765896,1.1545244711942508,1.0405211765753233,0.5014036070619329,0.45189260529014197
S56850725,0.06150958338764434,1.0,True,2604,2604,2604|2610,2604|2610,0.2502628048675408,0.24256017305193078,1.9075237789811077,2.0286544270508426,0.7043901099782869,0.7018662639187472
S57027881,0.05442021785648339,0.5,True,3312,3312,1203|3207|3312,1203|3312|3318,0.17389872851530971,0.17716821392186843,2.723329790950605,2.647812589475099,0.7196599680261767,0.7084126902289407
S57090429,0.010020384123429319,1.0,True,3312,3312,3312|3320,3312|3320,0.22044382196430334,0.2208996385406992,2.0920450804351036,2.096888758784801,0.5837962953075451,0.5897843818718463
S57552105,0.008097865300277167,1.0,True,1312,1312,1311|1312,1311|1312,0.16918062234815812,0.1655567706694614,2.548389242508132,2.580795728611369,0.5920889176448255,0.5941324433243226
S57599369,0.09060204799481357,0.75,True,3312,3312,3312|3314|3320,3305|3312|3314|3320,0.1212824265360406,0.09709239838392339,2.6473039022979963,2.8519854779517497,0.7709125703323357,0.8087617411898586
S58059009,0.017548975710301704,1.0,True,3312,3312,3312|3317,3312|3317,0.2126275290010566,0.220412235333996,2.5735747456974662,2.4650923713428528,0.603745723332093,0.6123918009491124
S59071098,0.04200421188418965,1.0,True,3312,3312,3312|3320,3312|3320,0.245142576758283,0.23402103938814417,1.9413362219354715,1.9222344191524623,0.628052267553386,0.641657612771924
S59311786,0.012363911422059889,0.75,True,3312,3312,3304|3312|3318,3304|3312|3318|3600,0.15343507999999997,0.1406023738125809,2.5492823914408502,2.676592132950545,0.7113907963715574,0.725584060483608
S59604070,0.0198294031750036,0.5,True,3312,3312,3312,3312|3320,0.32011124904823307,0.2964197151513163,1.694741971267724,1.673021584660137,0.6112489593835829,0.6339466618953832
S603496,0.06797265757843643,1.0,True,3312,3312,3312|3320,3312|3320,0.18536015722325183,0.15577720965425854,2.427055559892125,2.617373902848174,0.7135885653028551,0.730392094418739
S60621485,0.0589317402983557,1.0,True,3312,3312,3312,3312,0.4465148084965513,0.4242383200000001,1.5283614823201788,1.588482853041623,0.5512398828072568,0.5729240836550754
S61246407,0.008676635180962986,1.0,True,2604,2604,2604|2610,2604|2610,0.1786024754110238,0.1654236050390597,2.2923122976603483,2.352748578838499,0.661421516800674,0.6788597414297718
S61274580,0.053890022027316936,0.25,True,3312,3312,3312|3318,2003|3312|3317,0.20840015115329444,0.18510092806963024,2.520254492533428,2.623973970929982,0.7088629436403584,0.7380357493974139
S61522235,0.03680441570979606,1.0,True,3316,3316,3312|3316,3312|3316,0.20814602351544853,0.20530115083239708,2.2252176252545626,2.2125608436738706,0.6608322338175737,0.6713198904035089
S62036463,0.02351735895062014,1.0,True,3312,3312,3312,3312,0.29281651037390977,0.30046016685847,1.8908652197250366,1.910209282481671,0.6210712052228963,0.6179822216308584
S62159105,0.016579507823225596,1.0,True,3106,3106,3106,3106,0.6953667989048897,0.6865619797338702,0.7851228942072832,0.8401434748421203,0.2899218389259285,0.2804467816629738
S63231389,0.04273363878953118,1.0,True,3312,3312,3206|3312,3206|3312,0.17608768168062647,0.18007354337970644,2.299125686867538,2.274230046711141,0.6975847957107347,0.7065292886233848
S63576417,0.01864380584064389,1.0,True,3312,3312,1406|1802|3312,1406|1802|3312,0.18024420914809577,0.18651225112081637,2.4689083442022097,2.4622654635551298,0.673909321769016,0.6674833087346203
S64961995,0.009069018079368206,1.0,True,2303,2303,1312|2303,1312|2303,0.19674990223384917,0.21263550071442264,2.0867949647921877,1.978471495380457,0.5696082573079596,0.5610519632265366
S65076878,0.007296592964136214,1.0,True,3312,3312,3312|3320,3312|3320,0.23971801605796378,0.24708421723208124,2.017809866506926,2.0047209499293976,0.6627672837963272,0.6584681147656284
S65932378,0.01554626552623152,1.0,True,1312,1312,1311|1312,1311|1312,0.19121887103905078,0.18762576113733256,2.2343506968490776,2.2899811955413845,0.5601302664455455,0.5616088698250917
S66163274,0.021802176162669544,1.0,True,3320,3320,3320,3320,0.3522084893073834,0.33875403741994353,1.48451840145581,1.5729700252551444,0.535426833972177,0.5673290137256461
S66666449,0.05244360076725901,0.6666666666666666,True,3312,3312,3312|3600,3207|3312|3600,0.23114919871580156,0.18278844806768912,2.2251931773484497,2.4087447292060293,0.7001747912825085,0.7483186243460191
S67147532,0.032441023072661945,0.6666666666666666,True,3312,3312,3312|3320|3600,3312|3320,0.16458598781168512,0.19975628973523585,2.4641616680155516,2.2862796951020363,0.7655348643703733,0.7396468115855441
S68175919,0.011755126053826616,1.0,True,3106,3106,3103|3106,3103|3106,0.23948754912137288,0.21036418699935708,2.0425956456568297,2.240322330667782,0.5305239842622145,0.5541167257737234
S69859562,0.00787986940980652,1.0,True,2604,2604,2604|2608|2610,2604|2608|2610,0.14477921270966593,0.13856707999999998,2.341649910673236,2.4252232751130913,0.6884780998887157,0.6877411592443665
S70695507,0.008621988372710224,1.0,True,2604,2604,2604|2610,2604|2610,0.2591018277745366,0.26380144884891427,1.9300016905428943,1.9058626412930044,0.5620293774019048,0.5603504964365269
S70718007,0.008965363419312544,0.6666666666666666,True,3109,3109,1705|2611|2739|3107|3109,1705|2611|3107|3109|3312,0.08963010823277284,0.08778796383452937,3.0983699149953425,3.141463295648676,0.6541892086565009,0.6584931813639917
S70949411,0.0404691972661947,0.3333333333333333,True,3312,3312,3312|3322,3312|3600,0.21285242691876602,0.2031781994481621,2.371602653329985,2.4512972082170137,0.6782775703008359,0.6840475103706604
