source_id,config,subfield_id,d,p_doc
S70718007,W+1_2022_2025,3106,12,0.0022
S70718007,W+1_2022_2025,3107,329,0.0614
S70718007,W+1_2022_2025,3109,1278,0.2387
S70718007,W+1_2022_2025,3204,3,0.0006
S70718007,W+1_2022_2025,3205,2,0.0004
S70718007,W+1_2022_2025,3207,3,0.0006
S70718007,W+1_2022_2025,3300,1,0.0002
S70718007,W+1_2022_2025,3306,1,0.0002
S70718007,W+1_2022_2025,3311,8,0.0015
S70718007,W+1_2022_2025,3312,289,0.054
S70718007,W+1_2022_2025,3313,13,0.0024
S70718007,W+1_2022_2025,3316,3,0.0006
S70718007,W+1_2022_2025,3404,1,0.0002
S70718007,W+1_2022_2025,3605,1,0.0002
S70718007,W+1_2022_2025,3611,1,0.0002
S70718007,W+1_2022_2025,3612,3,0.0006
S70718007,W+1_2022_2025,3614,1,0.0002
S70949411,W0_2021_2024,1105,1,0.0057
S70949411,W0_2021_2024,1106,1,0.0057
S70949411,W0_2021_2024,1202,3,0.0171
S70949411,W0_2021_2024,1203,3,0.0171
S70949411,W0_2021_2024,1204,1,0.0057
S70949411,W0_2021_2024,1205,1,0.0057
S70949411,W0_2021_2024,1207,4,0.0229
S70949411,W0_2021_2024,1208,2,0.0114
S70949411,W0_2021_2024,1210,1,0.0057
S70949411,W0_2021_2024,1211,4,0.0229
S70949411,W0_2021_2024,1406,1,0.0057
S70949411,W0_2021_2024,1407,1,0.0057
S70949411,W0_2021_2024,1408,1,0.0057
S70949411,W0_2021_2024,1705,4,0.0229
S70949411,W0_2021_2024,1804,1,0.0057
S70949411,W0_2021_2024,2000,1,0.0057
S70949411,W0_2021_2024,2002,1,0.0057
S70949411,W0_2021_2024,2003,3,0.0171
S70949411,W0_2021_2024,2708,1,0.0057
S70949411,W0_2021_2024,2734,2,0.0114
S70949411,W0_2021_2024,2808,1,0.0057
S70949411,W0_2021_2024,3203,3,0.0171
S70949411,W0_2021_2024,3304,2,0.0114
S70949411,W0_2021_2024,3310,2,0.0114
S70949411,W0_2021_2024,3312,74,0.4229
S70949411,W0_2021_2024,3314,4,0.0229
S70949411,W0_2021_2024,3315,1,0.0057
S70949411,W0_2021_2024,3317,1,0.0057
S70949411,W0_2021_2024,3318,4,0.0229
S70949411,W0_2021_2024,3320,9,0.0514
S70949411,W0_2021_2024,3321,1,0.0057
S70949411,W0_2021_2024,3322,17,0.0971
S70949411,W0_2021_2024,3600,15,0.0857
S70949411,W+1_2022_2025,1202,2,0.0105
S70949411,W+1_2022_2025,1203,4,0.0209
S70949411,W+1_2022_2025,1204,2,0.0105
S70949411,W+1_2022_2025,1205,1,0.0052
S70949411,W+1_2022_2025,1207,5,0.0262
S70949411,W+1_2022_2025,1208,3,0.0157
S70949411,W+1_2022_2025,1210,1,0.0052
S70949411,W+1_2022_2025,1211,3,0.0157
S70949411,W+1_2022_2025,1406,1,0.0052
S70949411,W+1_2022_2025,1407,1,0.0052
S70949411,W+1_2022_2025,1408,1,0.0052
S70949411,W+1_2022_2025,1705,3,0.0157
S70949411,W+1_2022_2025,1804,1,0.0052
S70949411,W+1_2022_2025,2002,1,0.0052
S70949411,W+1_2022_2025,2003,2,0.0105
S70949411,W+1_2022_2025,2708,2,0.0105
S70949411,W+1_2022_2025,2734,2,0.0105
S70949411,W+1_2022_2025,2735,1,0.0052
S70949411,W+1_2022_2025,2739,1,0.0052
S70949411,W+1_2022_2025,2808,1,0.0052
S70949411,W+1_2022_2025,3103,1,0.0052
S70949411,W+1_2022_2025,3203,9,0.0471
S70949411,W+1_2022_2025,3205,1,0.0052
S70949411,W+1_2022_2025,3207,2,0.0105
S70949411,W+1_2022_2025,3304,3,0.0157
S70949411,W+1_2022_2025,3310,2,0.0105
S70949411,W+1_2022_2025,3312,79,0.4136
S70949411,W+1_2022_2025,3314,3,0.0157
S70949411,W+1_2022_2025,3315,1,0.0052
S70949411,W+1_2022_2025,3316,1,0.0052
S70949411,W+1_2022_2025,3317,2,0.0105
S70949411,W+1_2022_2025,3318,3,0.0157
S70949411,W+1_2022_2025,3320,7,0.0366
S70949411,W+1_2022_2025,3321,1,0.0052
S70949411,W+1_2022_2025,3322,15,0.0785
S70949411,W+1_2022_2025,3600,19,0.0995
S71119591,W0_2021_2024,1111,3,0.0093
S71119591,W0_2021_2024,1202,1,0.0031
S71119591,W0_2021_2024,1211,1,0.0031
S71119591,W0_2021_2024,1408,2,0.0062
S71119591,W0_2021_2024,1702,2,0.0062
S71119591,W0_2021_2024,1802,4,0.0123
S71119591,W0_2021_2024,1911,1,0.0031
S71119591,W0_2021_2024,2000,1,0.0031
S71119591,W0_2021_2024,2002,18,0.0556
S71119591,W0_2021_2024,2306,1,0.0031
S71119591,W0_2021_2024,2308,1,0.0031
S71119591,W0_2021_2024,2613,1,0.0031
S71119591,W0_2021_2024,2713,1,0.0031
S71119591,W0_2021_2024,2725,1,0.0031
S71119591,W0_2021_2024,2737,1,0.0031
S71119591,W0_2021_2024,2739,1,0.0031
S71119591,W0_2021_2024,2741,2,0.0062
S71119591,W0_2021_2024,2805,1,0.0031
S71119591,W0_2021_2024,3103,1,0.0031
S71119591,W0_2021_2024,3109,3,0.0093
S71119591,W0_2021_2024,3203,1,0.0031
S71119591,W0_2021_2024,3207,3,0.0093
S71119591,W0_2021_2024,3300,1,0.0031
S71119591,W0_2021_2024,3303,5,0.0154
S71119591,W0_2021_2024,3308,3,0.0093
S71119591,W0_2021_2024,3311,1,0.0031
S71119591,W0_2021_2024,3312,195,0.6019
S71119591,W0_2021_2024,3315,3,0.0093
S71119591,W0_2021_2024,3317,5,0.0154
S71119591,W0_2021_2024,3318,16,0.0494
S71119591,W0_2021_2024,3320,39,0.1204
S71119591,W0_2021_2024,3600,3,0.0093
S71119591,W+1_2022_2025,1111,3,0.0089
S71119591,W+1_2022_2025,1202,1,0.003
S71119591,W+1_2022_2025,1211,1,0.003
S71119591,W+1_2022_2025,1408,3,0.0089
S71119591,W+1_2022_2025,1702,2,0.006
S71119591,W+1_2022_2025,1802,2,0.006
S71119591,W+1_2022_2025,1803,1,0.003
S71119591,W+1_2022_2025,1911,1,0.003
S71119591,W+1_2022_2025,2002,20,0.0595
S71119591,W+1_2022_2025,2308,4,0.0119
S71119591,W+1_2022_2025,2613,2,0.006
S71119591,W+1_2022_2025,2713,1,0.003
S71119591,W+1_2022_2025,2737,1,0.003
S71119591,W+1_2022_2025,2739,2,0.006
S71119591,W+1_2022_2025,2741,2,0.006
S71119591,W+1_2022_2025,2805,1,0.003
S71119591,W+1_2022_2025,3103,1,0.003
S71119591,W+1_2022_2025,3109,3,0.0089
S71119591,W+1_2022_2025,3203,1,0.003
S71119591,W+1_2022_2025,3207,2,0.006
S71119591,W+1_2022_2025,3300,1,0.003
S71119591,W+1_2022_2025,3303,7,0.0208
S71119591,W+1_2022_2025,3308,3,0.0089
S71119591,W+1_2022_2025,3311,3,0.0089
S71119591,W+1_2022_2025,3312,189,0.5625
S71119591,W+1_2022_2025,3315,3,0.0089
S71119591,W+1_2022_2025,3317,5,0.0149
S71119591,W+1_2022_2025,3318,18,0.0536
S71119591,W+1_2022_2025,3320,47,0.1399
S71119591,W+1_2022_2025,3600,3,0.0089
S71654957,W0_2021_2024,1106,1,0.0196
S71654957,W0_2021_2024,1202,1,0.0196
S71654957,W0_2021_2024,1204,2,0.0392
S71654957,W0_2021_2024,1208,3,0.0588
S71654957,W0_2021_2024,1213,1,0.0196
S71654957,W0_2021_2024,2002,1,0.0196
S71654957,W0_2021_2024,3304,1,0.0196
S71654957,W0_2021_2024,3312,13,0.2549
S71654957,W0_2021_2024,3314,1,0.0196
S71654957,W0_2021_2024,3318,1,0.0196
S71654957,W0_2021_2024,3320,23,0.451
S71654957,W0_2021_2024,3600,1,0.0196
S71654957,W+1_2022_2025,1208,3,0.0638
S71654957,W+1_2022_2025,1213,1,0.0213
S71654957,W+1_2022_2025,1403,1,0.0213
S71654957,W+1_2022_2025,2002,2,0.0426
S71654957,W+1_2022_2025,3312,12,0.2553
S71654957,W+1_2022_2025,3314,1,0.0213
S71654957,W+1_2022_2025,3318,5,0.1064
S71654957,W+1_2022_2025,3320,20,0.4255
S71654957,W+1_2022_2025,3600,1,0.0213
S71657983,W0_2021_2024,1312,1,0.0072
S71657983,W0_2021_2024,1607,1,0.0072
S71657983,W0_2021_2024,1703,23,0.1655
S71657983,W0_2021_2024,2003,1,0.0072
S71657983,W0_2021_2024,2204,2,0.0144
S71657983,W0_2021_2024,2206,3,0.0216
S71657983,W0_2021_2024,2208,1,0.0072
S71657983,W0_2021_2024,2211,3,0.0216
S71657983,W0_2021_2024,2505,3,0.0216
S71657983,W0_2021_2024,2604,84,0.6043
S71657983,W0_2021_2024,2608,6,0.0432
S71657983,W0_2021_2024,2610,8,0.0576
S71657983,W0_2021_2024,2611,1,0.0072
S71657983,W0_2021_2024,3103,1,0.0072
S71657983,W0_2021_2024,3109,1,0.0072
S71657983,W+1_2022_2025,1703,27,0.1901
S71657983,W+1_2022_2025,2204,3,0.0211
S71657983,W+1_2022_2025,2206,4,0.0282
S71657983,W+1_2022_2025,2208,1,0.007
S71657983,W+1_2022_2025,2211,4,0.0282
S71657983,W+1_2022_2025,2403,1,0.007
S71657983,W+1_2022_2025,2505,5,0.0352
S71657983,W+1_2022_2025,2604,82,0.5775
S71657983,W+1_2022_2025,2608,4,0.0282
S71657983,W+1_2022_2025,2610,8,0.0563
S71657983,W+1_2022_2025,2611,1,0.007
S71657983,W+1_2022_2025,3103,1,0.007
S71657983,W+1_2022_2025,3109,1,0.007
S71826845,W0_2021_2024,1106,1,0.0034
S71826845,W0_2021_2024,1202,6,0.0203
S71826845,W0_2021_2024,1203,2,0.0068
S71826845,W0_2021_2024,1204,2,0.0068
S71826845,W0_2021_2024,1205,1,0.0034
S71826845,W0_2021_2024,1207,1,0.0034
S71826845,W0_2021_2024,1208,1,0.0034
S71826845,W0_2021_2024,1209,1,0.0034
S71826845,W0_2021_2024,1210,2,0.0068
S71826845,W0_2021_2024,1211,41,0.1385
S71826845,W0_2021_2024,1212,27,0.0912
S71826845,W0_2021_2024,1213,2,0.0068
S71826845,W0_2021_2024,1311,3,0.0101
S71826845,W0_2021_2024,1402,1,0.0034
S71826845,W0_2021_2024,2309,1,0.0034
S71826845,W0_2021_2024,2805,1,0.0034
S71826845,W0_2021_2024,3103,3,0.0101
S71826845,W0_2021_2024,3203,1,0.0034
S71826845,W0_2021_2024,3207,3,0.0101
S71826845,W0_2021_2024,3300,1,0.0034
S71826845,W0_2021_2024,3302,1,0.0034
S71826845,W0_2021_2024,3304,9,0.0304
S71826845,W0_2021_2024,3305,7,0.0236
S71826845,W0_2021_2024,3306,8,0.027
S71826845,W0_2021_2024,3312,103,0.348
S71826845,W0_2021_2024,3314,22,0.0743
S71826845,W0_2021_2024,3316,5,0.0169
S71826845,W0_2021_2024,3317,3,0.0101
S71826845,W0_2021_2024,3318,1,0.0034
S71826845,W0_2021_2024,3320,35,0.1182
S71826845,W0_2021_2024,3322,1,0.0034
S71826845,W+1_2022_2025,1202,7,0.0244
S71826845,W+1_2022_2025,1203,2,0.007
S71826845,W+1_2022_2025,1204,3,0.0105
S71826845,W+1_2022_2025,1205,1,0.0035
S71826845,W+1_2022_2025,1207,1,0.0035
S71826845,W+1_2022_2025,1208,2,0.007
S71826845,W+1_2022_2025,1210,2,0.007
S71826845,W+1_2022_2025,1211,42,0.1463
S71826845,W+1_2022_2025,1212,27,0.0941
S71826845,W+1_2022_2025,1213,2,0.007
S71826845,W+1_2022_2025,1311,3,0.0105
S71826845,W+1_2022_2025,1706,1,0.0035
S71826845,W+1_2022_2025,2309,1,0.0035
S71826845,W+1_2022_2025,2805,1,0.0035
S71826845,W+1_2022_2025,3103,3,0.0105
S71826845,W+1_2022_2025,3203,1,0.0035
S71826845,W+1_2022_2025,3207,4,0.0139
S71826845,W+1_2022_2025,3300,1,0.0035
S71826845,W+1_2022_2025,3302,1,0.0035
S71826845,W+1_2022_2025,3304,10,0.0348
S71826845,W+1_2022_2025,3305,6,0.0209
S71826845,W+1_2022_2025,3306,8,0.0279
S71826845,W+1_2022_2025,3311,1,0.0035
S71826845,W+1_2022_2025,3312,87,0.3031
S71826845,W+1_2022_2025,3314,18,0.0627
S71826845,W+1_2022_2025,3316,7,0.0244
S71826845,W+1_2022_2025,3317,3,0.0105
S71826845,W+1_2022_2025,3318,2,0.007
S71826845,W+1_2022_2025,3320,39,0.1359
S71826845,W+1_2022_2025,3322,1,0.0035
S74141806,W0_2021_2024,1312,5,0.0057
S74141806,W0_2021_2024,1404,1,0.0011
S74141806,W0_2021_2024,1507,5,0.0057
S74141806,W0_2021_2024,1702,3,0.0034
S74141806,W0_2021_2024,1703,90,0.1026
S74141806,W0_2021_2024,1705,20,0.0228
S74141806,W0_2021_2024,1707,1,0.0011
S74141806,W0_2021_2024,1902,1,0.0011
S74141806,W0_2021_2024,1908,1,0.0011
S74141806,W0_2021_2024,1910,9,0.0103
S74141806,W0_2021_2024,2003,23,0.0262
S74141806,W0_2021_2024,2202,1,0.0011
S74141806,W0_2021_2024,2204,15,0.0171
S74141806,W0_2021_2024,2206,31,0.0353
S74141806,W0_2021_2024,2207,22,0.0251
S74141806,W0_2021_2024,2208,2,0.0023
S74141806,W0_2021_2024,2210,1,0.0011
S74141806,W0_2021_2024,2211,16,0.0182
S74141806,W0_2021_2024,2212,4,0.0046
S74141806,W0_2021_2024,2306,1,0.0011
S74141806,W0_2021_2024,2312,1,0.0011
S74141806,W0_2021_2024,2504,3,0.0034
S74141806,W0_2021_2024,2505,15,0.0171
S74141806,W0_2021_2024,2604,268,0.3056
S74141806,W0_2021_2024,2608,7,0.008
S74141806,W0_2021_2024,2610,168,0.1916
S74141806,W0_2021_2024,2611,36,0.041
S74141806,W0_2021_2024,2612,11,0.0125
S74141806,W0_2021_2024,2613,10,0.0114
S74141806,W0_2021_2024,2739,14,0.016
S74141806,W0_2021_2024,2741,2,0.0023
S74141806,W0_2021_2024,2805,4,0.0046
S74141806,W0_2021_2024,3103,5,0.0057
S74141806,W0_2021_2024,3104,5,0.0057
S74141806,W0_2021_2024,3107,26,0.0296
S74141806,W0_2021_2024,3108,1,0.0011
S74141806,W0_2021_2024,3109,48,0.0547
S74141806,W0_2021_2024,3312,1,0.0011
S74141806,W+1_2022_2025,1307,1,0.0012
S74141806,W+1_2022_2025,1312,4,0.0047
S74141806,W+1_2022_2025,1404,1,0.0012
S74141806,W+1_2022_2025,1507,5,0.0058
S74141806,W+1_2022_2025,1702,4,0.0047
S74141806,W+1_2022_2025,1703,76,0.0886
S74141806,W+1_2022_2025,1704,1,0.0012
S74141806,W+1_2022_2025,1705,19,0.0221
S74141806,W+1_2022_2025,1707,1,0.0012
S74141806,W+1_2022_2025,1904,1,0.0012
S74141806,W+1_2022_2025,1908,1,0.0012
S74141806,W+1_2022_2025,1910,7,0.0082
S74141806,W+1_2022_2025,2003,27,0.0315
S74141806,W+1_2022_2025,2202,2,0.0023
S74141806,W+1_2022_2025,2204,10,0.0117
S74141806,W+1_2022_2025,2205,1,0.0012
S74141806,W+1_2022_2025,2206,35,0.0408
S74141806,W+1_2022_2025,2207,23,0.0268
S74141806,W+1_2022_2025,2208,3,0.0035
S74141806,W+1_2022_2025,2210,2,0.0023
S74141806,W+1_2022_2025,2211,18,0.021
S74141806,W+1_2022_2025,2212,4,0.0047
S74141806,W+1_2022_2025,2306,1,0.0012
S74141806,W+1_2022_2025,2312,1,0.0012
S74141806,W+1_2022_2025,2504,3,0.0035
S74141806,W+1_2022_2025,2505,15,0.0175
S74141806,W+1_2022_2025,2604,248,0.289
S74141806,W+1_2022_2025,2608,8,0.0093
S74141806,W+1_2022_2025,2610,162,0.1888
S74141806,W+1_2022_2025,2611,31,0.0361
S74141806,W+1_2022_2025,2612,14,0.0163
S74141806,W+1_2022_2025,2613,10,0.0117
S74141806,W+1_2022_2025,2739,16,0.0186
S74141806,W+1_2022_2025,2741,2,0.0023
S74141806,W+1_2022_2025,2805,4,0.0047
S74141806,W+1_2022_2025,3103,8,0.0093
S74141806,W+1_2022_2025,3104,6,0.007
S74141806,W+1_2022_2025,3107,27,0.0315
S74141806,W+1_2022_2025,3108,1,0.0012
S74141806,W+1_2022_2025,3109,54,0.0629
S74141806,W+1_2022_2025,3312,1,0.0012
S74899632,W0_2021_2024,1105,1,0.0074
S74899632,W0_2021_2024,1106,1,0.0074
S74899632,W0_2021_2024,1110,1,0.0074
S74899632,W0_2021_2024,1202,1,0.0074
S74899632,W0_2021_2024,1207,1,0.0074
S74899632,W0_2021_2024,1211,7,0.0515
S74899632,W0_2021_2024,1212,3,0.0221
S74899632,W0_2021_2024,1802,1,0.0074
S74899632,W0_2021_2024,2306,1,0.0074
S74899632,W0_2021_2024,3203,1,0.0074
S74899632,W0_2021_2024,3207,2,0.0147
S74899632,W0_2021_2024,3305,9,0.0662
S74899632,W0_2021_2024,3306,7,0.0515
S74899632,W0_2021_2024,3308,1,0.0074
S74899632,W0_2021_2024,3312,72,0.5294
S74899632,W0_2021_2024,3314,7,0.0515
S74899632,W0_2021_2024,3316,2,0.0147
S74899632,W0_2021_2024,3317,3,0.0221
S74899632,W0_2021_2024,3320,14,0.1029
S74899632,W0_2021_2024,3600,1,0.0074
S74899632,W+1_2022_2025,1106,1,0.0072
S74899632,W+1_2022_2025,1110,1,0.0072
S74899632,W+1_2022_2025,1202,1,0.0072
S74899632,W+1_2022_2025,1207,1,0.0072
S74899632,W+1_2022_2025,1210,2,0.0144
S74899632,W+1_2022_2025,1211,12,0.0863
S74899632,W+1_2022_2025,1212,4,0.0288
S74899632,W+1_2022_2025,1802,1,0.0072
S74899632,W+1_2022_2025,3203,1,0.0072
S74899632,W+1_2022_2025,3207,3,0.0216
S74899632,W+1_2022_2025,3305,5,0.036
S74899632,W+1_2022_2025,3306,8,0.0576
S74899632,W+1_2022_2025,3312,73,0.5252
S74899632,W+1_2022_2025,3314,6,0.0432
S74899632,W+1_2022_2025,3316,2,0.0144
S74899632,W+1_2022_2025,3317,3,0.0216
S74899632,W+1_2022_2025,3320,14,0.1007
S74899632,W+1_2022_2025,3600,1,0.0072
S75771055,W0_2021_2024,1607,2,0.0136
S75771055,W0_2021_2024,1902,1,0.0068
S75771055,W0_2021_2024,1910,1,0.0068
S75771055,W0_2021_2024,2202,1,0.0068
S75771055,W0_2021_2024,2204,1,0.0068
S75771055,W0_2021_2024,2211,1,0.0068
S75771055,W0_2021_2024,2608,1,0.0068
S75771055,W0_2021_2024,2734,1,0.0068
S75771055,W0_2021_2024,3103,21,0.1429
S75771055,W0_2021_2024,3104,1,0.0068
S75771055,W0_2021_2024,3106,93,0.6327
S75771055,W0_2021_2024,3107,11,0.0748
S75771055,W0_2021_2024,3108,2,0.0136
S75771055,W0_2021_2024,3109,10,0.068
S75771055,W+1_2022_2025,1607,1,0.0098
S75771055,W+1_2022_2025,1910,1,0.0098
S75771055,W+1_2022_2025,2202,1,0.0098
S75771055,W+1_2022_2025,2204,1,0.0098
S75771055,W+1_2022_2025,2211,1,0.0098
S75771055,W+1_2022_2025,2734,1,0.0098
S75771055,W+1_2022_2025,3103,12,0.1176
S75771055,W+1_2022_2025,3104,1,0.0098
S75771055,W+1_2022_2025,3106,69,0.6765
S75771055,W+1_2022_2025,3107,7,0.0686
S75771055,W+1_2022_2025,3109,7,0.0686
S75796200,W0_2021_2024,1202,7,0.0486
S75796200,W0_2021_2024,1208,2,0.0139
S75796200,W0_2021_2024,1213,1,0.0069
S75796200,W0_2021_2024,1407,1,0.0069
S75796200,W0_2021_2024,1409,2,0.0139
S75796200,W0_2021_2024,1802,1,0.0069
S75796200,W0_2021_2024,2002,34,0.2361
S75796200,W0_2021_2024,2306,1,0.0069
S75796200,W0_2021_2024,2611,1,0.0069
S75796200,W0_2021_2024,3304,1,0.0069
S75796200,W0_2021_2024,3312,70,0.4861
S75796200,W0_2021_2024,3313,1,0.0069
S75796200,W0_2021_2024,3314,3,0.0208
S75796200,W0_2021_2024,3316,1,0.0069
S75796200,W0_2021_2024,3317,1,0.0069
S75796200,W0_2021_2024,3318,4,0.0278
S75796200,W0_2021_2024,3320,13,0.0903
S75796200,W+1_2022_2025,1202,10,0.0613
S75796200,W+1_2022_2025,1208,1,0.0061
S75796200,W+1_2022_2025,1311,1,0.0061
S75796200,W+1_2022_2025,1409,1,0.0061
S75796200,W+1_2022_2025,1802,1,0.0061
S75796200,W+1_2022_2025,2002,35,0.2147
S75796200,W+1_2022_2025,2611,1,0.0061
S75796200,W+1_2022_2025,2743,1,0.0061
S75796200,W+1_2022_2025,3203,1,0.0061
S75796200,W+1_2022_2025,3304,1,0.0061
S75796200,W+1_2022_2025,3312,91,0.5583
S75796200,W+1_2022_2025,3313,1,0.0061
S75796200,W+1_2022_2025,3316,1,0.0061
S75796200,W+1_2022_2025,3317,1,0.0061
S75796200,W+1_2022_2025,3318,2,0.0123
S75796200,W+1_2022_2025,3320,12,0.0736
S75796200,W+1_2022_2025,3321,1,0.0061
S75796200,W+1_2022_2025,3600,1,0.0061
S76279167,W0_2021_2024,1607,1,0.0039
S76279167,W0_2021_2024,1702,9,0.0352
S76279167,W0_2021_2024,1703,10,0.0391
S76279167,W0_2021_2024,1705,1,0.0039
S76279167,W0_2021_2024,1707,6,0.0234
S76279167,W0_2021_2024,1709,1,0.0039
S76279167,W0_2021_2024,1711,1,0.0039
S76279167,W0_2021_2024,2002,1,0.0039
S76279167,W0_2021_2024,2206,5,0.0195
S76279167,W0_2021_2024,2207,3,0.0117
S76279167,W0_2021_2024,2208,1,0.0039
S76279167,W0_2021_2024,2212,1,0.0039
S76279167,W0_2021_2024,2214,1,0.0039
S76279167,W0_2021_2024,2602,19,0.0742
S76279167,W0_2021_2024,2604,159,0.6211
S76279167,W0_2021_2024,2605,2,0.0078
S76279167,W0_2021_2024,2607,1,0.0039
S76279167,W0_2021_2024,2608,13,0.0508
S76279167,W0_2021_2024,2610,5,0.0195
S76279167,W0_2021_2024,2614,1,0.0039
S76279167,W0_2021_2024,2804,1,0.0039
S76279167,W0_2021_2024,3103,3,0.0117
S76279167,W0_2021_2024,3106,2,0.0078
S76279167,W0_2021_2024,3107,2,0.0078
S76279167,W0_2021_2024,3109,6,0.0234
S76279167,W0_2021_2024,3308,1,0.0039
S76279167,W+1_2022_2025,1607,1,0.0043
S76279167,W+1_2022_2025,1702,9,0.0388
S76279167,W+1_2022_2025,1703,11,0.0474
S76279167,W+1_2022_2025,1705,1,0.0043
S76279167,W+1_2022_2025,1707,6,0.0259
S76279167,W+1_2022_2025,1709,1,0.0043
S76279167,W+1_2022_2025,1711,1,0.0043
S76279167,W+1_2022_2025,1902,1,0.0043
S76279167,W+1_2022_2025,2206,3,0.0129
S76279167,W+1_2022_2025,2207,1,0.0043
S76279167,W+1_2022_2025,2208,1,0.0043
S76279167,W+1_2022_2025,2212,1,0.0043
S76279167,W+1_2022_2025,2214,1,0.0043
S76279167,W+1_2022_2025,2602,12,0.0517
S76279167,W+1_2022_2025,2604,152,0.6552
S76279167,W+1_2022_2025,2605,2,0.0086
S76279167,W+1_2022_2025,2608,10,0.0431
S76279167,W+1_2022_2025,2610,7,0.0302
S76279167,W+1_2022_2025,2614,1,0.0043
S76279167,W+1_2022_2025,2804,1,0.0043
S76279167,W+1_2022_2025,3106,2,0.0086
S76279167,W+1_2022_2025,3107,2,0.0086
S76279167,W+1_2022_2025,3108,1,0.0043
S76279167,W+1_2022_2025,3109,3,0.0129
S76279167,W+1_2022_2025,3308,1,0.0043
S76733833,W0_2021_2024,1202,3,0.0242
S76733833,W0_2021_2024,1204,1,0.0081
S76733833,W0_2021_2024,1211,1,0.0081
S76733833,W0_2021_2024,1212,1,0.0081
S76733833,W0_2021_2024,1403,1,0.0081
S76733833,W0_2021_2024,3308,3,0.0242
S76733833,W0_2021_2024,3312,108,0.871
S76733833,W0_2021_2024,3317,2,0.0161
S76733833,W0_2021_2024,3320,4,0.0323
S76733833,W+1_2022_2025,1202,2,0.0163
S76733833,W+1_2022_2025,1204,1,0.0081
S76733833,W+1_2022_2025,1207,1,0.0081
S76733833,W+1_2022_2025,1208,2,0.0163
S76733833,W+1_2022_2025,1209,1,0.0081
S76733833,W+1_2022_2025,1211,1,0.0081
S76733833,W+1_2022_2025,1212,2,0.0163
S76733833,W+1_2022_2025,1403,1,0.0081
S76733833,W+1_2022_2025,2309,1,0.0081
S76733833,W+1_2022_2025,3207,1,0.0081
S76733833,W+1_2022_2025,3308,2,0.0163
S76733833,W+1_2022_2025,3312,96,0.7805
S76733833,W+1_2022_2025,3314,1,0.0081
S76733833,W+1_2022_2025,3317,9,0.0732
S76733833,W+1_2022_2025,3320,2,0.0163
S77333429,W0_2021_2024,1703,29,0.0624
S77333429,W0_2021_2024,2204,1,0.0022
S77333429,W0_2021_2024,2206,1,0.0022
S77333429,W0_2021_2024,2207,5,0.0108
S77333429,W0_2021_2024,2602,2,0.0043
S77333429,W0_2021_2024,2604,334,0.7183
S77333429,W0_2021_2024,2608,36,0.0774
S77333429,W0_2021_2024,2610,44,0.0946
S77333429,W0_2021_2024,2611,2,0.0043
S77333429,W0_2021_2024,2612,2,0.0043
S77333429,W0_2021_2024,2613,2,0.0043
S77333429,W0_2021_2024,2739,1,0.0022
S77333429,W0_2021_2024,2741,1,0.0022
S77333429,W0_2021_2024,3107,1,0.0022
S77333429,W0_2021_2024,3109,4,0.0086
S77333429,W+1_2022_2025,1703,38,0.0868
S77333429,W+1_2022_2025,2204,1,0.0023
S77333429,W+1_2022_2025,2206,1,0.0023
S77333429,W+1_2022_2025,2207,2,0.0046
S77333429,W+1_2022_2025,2602,3,0.0068
S77333429,W+1_2022_2025,2604,286,0.653
S77333429,W+1_2022_2025,2608,37,0.0845
S77333429,W+1_2022_2025,2610,46,0.105
S77333429,W+1_2022_2025,2611,8,0.0183
S77333429,W+1_2022_2025,2612,5,0.0114
S77333429,W+1_2022_2025,2613,2,0.0046
S77333429,W+1_2022_2025,2614,1,0.0023
S77333429,W+1_2022_2025,2739,2,0.0046
S77333429,W+1_2022_2025,2745,1,0.0023
S77333429,W+1_2022_2025,3103,1,0.0023
S77333429,W+1_2022_2025,3107,1,0.0023
S77333429,W+1_2022_2025,3109,3,0.0068
S77333486,W0_2021_2024,1202,1,0.0039
S77333486,W0_2021_2024,1203,2,0.0078
S77333486,W0_2021_2024,1205,2,0.0078
S77333486,W0_2021_2024,1207,6,0.0235
S77333486,W0_2021_2024,1208,9,0.0353
S77333486,W0_2021_2024,1209,1,0.0039
S77333486,W0_2021_2024,1210,2,0.0078
S77333486,W0_2021_2024,1211,23,0.0902
S77333486,W0_2021_2024,1213,3,0.0118
S77333486,W0_2021_2024,1311,3,0.0118
S77333486,W0_2021_2024,1407,1,0.0039
S77333486,W0_2021_2024,1409,2,0.0078
S77333486,W0_2021_2024,1703,1,0.0039
S77333486,W0_2021_2024,1705,2,0.0078
S77333486,W0_2021_2024,1706,7,0.0275
S77333486,W0_2021_2024,1710,1,0.0039
S77333486,W0_2021_2024,1902,2,0.0078
S77333486,W0_2021_2024,1908,1,0.0039
S77333486,W0_2021_2024,1911,3,0.0118
S77333486,W0_2021_2024,2002,5,0.0196
S77333486,W0_2021_2024,2003,8,0.0314
S77333486,W0_2021_2024,2202,4,0.0157
S77333486,W0_2021_2024,2307,2,0.0078
S77333486,W0_2021_2024,2309,2,0.0078
S77333486,W0_2021_2024,2404,1,0.0039
S77333486,W0_2021_2024,2611,1,0.0039
S77333486,W0_2021_2024,2739,1,0.0039
S77333486,W0_2021_2024,2805,6,0.0235
S77333486,W0_2021_2024,3103,1,0.0039
S77333486,W0_2021_2024,3203,5,0.0196
